B,G,R
3,16,147
2,17,144
2,17,144
2,17,144
2,17,144
2,16,144
2,16,145
1,16,145
1,15,145
1,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
1,16,146
1,16,146
1,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,146
2,16,147
3,17,147
2,16,147
2,17,146
2,17,146
2,17,145
2,17,145
2,17,145
2,17,145
2,17,145
2,16,145
2,16,146
2,16,146
2,15,146
2,16,146
2,16,146
2,16,146
2,16,146
2,17,146
2,17,146
2,17,145
2,16,144
1,16,144
1,15,143
1,16,143
1,15,143
1,15,143
1,15,143
1,15,144
1,15,145
1,16,145
2,16,146
2,16,146
2,16,146
2,16,146
2,16,147
1,16,147
1,16,147
1,16,147
1,16,147
1,16,147
2,16,147
2,17,147
2,17,147
3,17,147
2,16,147
2,16,147
2,16,146
2,17,146
2,17,146
2,17,145
3,17,145
3,17,146
2,16,146
2,16,146
2,16,147
2,15,146
2,15,146
2,15,146
2,15,146
2,16,146
2,16,146
2,17,146
2,17,146
2,16,144
2,16,144
2,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,144
1,16,144
1,16,145
1,16,145
1,16,145
1,16,145
1,16,146
1,16,146
1,16,146
1,16,146
1,16,146
1,16,147
1,17,147
1,17,147
1,17,147
2,16,147
2,16,147
2,16,146
2,16,146
2,16,147
2,16,147
2,16,147
2,17,148
2,17,148
2,16,148
2,16,147
2,16,147
2,16,146
2,16,146
2,17,146
3,17,147
3,16,147
3,16,147
2,15,147
2,15,147
2,15,147
2,15,147
3,15,147
3,15,147
3,16,147
3,16,147
3,16,146
2,16,146
2,16,144
2,16,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,15,143
1,16,143
1,16,143
1,16,143
1,16,144
1,16,144
2,16,145
2,17,145
2,17,145
2,17,145
1,16,145
1,17,145
1,17,145
1,17,145
1,17,147
2,17,147
1,17,147
1,17,148
1,17,148
3,16,148
3,16,148
3,16,148
2,16,147
2,16,147
2,16,147
2,16,147
2,16,147
2,16,148
2,17,149
2,17,149
2,17,149
2,16,148
2,16,148
2,16,148
2,16,147
2,16,147
2,16,147
3,16,147
3,16,147
3,16,147
3,15,148
3,15,148
3,15,149
3,15,149
3,15,148
3,15,148
3,16,147
3,16,147
3,16,147
3,16,147
2,16,146
2,16,144
2,16,143
2,15,143
2,15,143
2,15,143
2,15,143
2,15,143
2,15,144
1,15,144
1,15,144
1,16,143
1,16,143
1,16,143
1,16,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
2,17,144
1,17,144
1,17,145
1,17,145
1,17,147
1,17,147
1,17,148
1,17,148
1,17,148
2,17,148
2,17,147
3,16,148
3,16,148
3,16,148
3,16,148
3,16,148
3,16,148
3,16,148
2,16,147
2,16,147
2,16,147
2,16,148
2,16,149
2,16,150
2,17,150
2,17,150
2,16,149
2,16,148
2,16,148
2,16,148
2,16,148
2,16,148
2,16,148
3,16,148
3,16,148
3,15,149
3,15,149
3,15,149
3,15,149
3,15,149
3,15,148
3,16,148
3,16,148
3,16,148
3,16,147
2,16,147
2,16,146
