B,G,R
2,13,105
2,12,106
2,12,108
2,12,108
2,12,108
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
3,12,103
3,12,102
3,12,102
3,12,102
3,12,102
4,12,103
4,13,103
4,13,103
4,13,103
4,13,103
3,12,104
3,12,105
2,12,105
2,13,105
2,13,105
2,13,105
2,13,105
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,13,105
2,13,105
2,13,105
3,13,105
4,13,103
3,13,103
3,13,103
3,13,102
3,13,102
3,12,102
3,12,102
3,12,102
3,12,102
4,12,102
4,13,103
4,13,103
4,13,103
4,13,103
4,12,103
3,12,103
3,12,104
3,12,105
2,12,105
2,12,105
2,12,106
2,12,106
2,12,106
2,12,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,12,105
2,12,106
2,12,106
2,12,106
2,12,106
2,12,105
2,12,105
2,12,105
2,13,105
3,13,103
3,13,103
4,13,103
4,13,103
4,13,103
3,13,102
3,13,102
3,13,102
3,12,102
3,12,101
3,12,101
3,12,102
3,12,102
4,13,102
4,13,102
4,13,102
4,13,103
3,13,103
3,12,103
3,12,103
3,12,104
2,12,105
2,12,105
2,12,105
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,13,105
3,12,105
3,12,105
3,12,105
3,12,105
3,12,105
3,12,105
3,12,105
3,13,103
3,13,103
3,13,103
4,13,102
4,13,102
4,13,102
3,13,102
3,13,101
3,12,101
3,12,101
2,12,101
2,12,101
2,12,101
3,12,101
4,13,102
4,13,102
4,13,102
4,13,102
3,13,102
3,12,102
3,12,102
3,12,102
3,12,103
2,12,104
2,12,105
2,12,105
2,12,105
2,12,105
2,12,105
2,13,105
2,13,105
2,13,105
2,13,105
2,12,106
2,12,106
2,12,108
2,12,106
2,12,106
2,12,106
2,12,106
2,12,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,13,103
2,13,103
2,12,103
3,12,103
3,12,105
3,12,105
3,12,105
3,12,103
3,12,102
2,12,102
3,12,102
3,12,102
3,13,102
3,13,102
4,13,102
3,13,102
3,13,101
3,13,101
3,12,101
2,12,100
2,12,100
2,12,100
2,12,100
3,12,101
3,13,101
3,13,101
4,13,102
3,13,102
3,13,102
3,13,102
3,12,102
3,12,102
3,12,102
3,12,102
3,12,102
2,12,104
2,12,105
2,12,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,12,106
2,12,106
2,12,106
0,12,108
1,12,108
2,12,108
2,12,106
2,12,106
2,12,106
2,12,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,13,102
2,12,102
2,12,101
2,12,101
3,12,101
3,12,102
3,12,102
3,12,102
3,12,102
3,12,102
2,12,101
2,12,101
3,12,101
3,12,101
3,12,101
3,13,101
3,13,101
3,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
3,13,101
3,13,101
3,13,101
3,13,101
3,13,101
3,13,101
3,12,101
3,12,101
3,12,101
3,12,102
3,12,102
3,12,102
3,12,102
3,12,103
3,13,103
2,13,103
2,13,103
2,13,103
2,13,105
2,13,105
2,13,105
2,13,105
2,12,105
2,12,105
2,13,105
2,13,105
2,13,105
0,12,108
0,12,108
0,12,107
2,12,106
2,12,106
2,12,106
2,12,106
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,105
2,13,103
2,13,103
2,13,103
2,12,102
2,12,102
2,12,101
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,12,100
2,11,101
2,11,101
