B,G,R
1,11,94
2,11,95
2,11,95
2,11,95
2,11,95
1,11,95
1,12,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,95
1,11,95
1,11,95
1,11,95
1,11,94
1,11,94
1,11,94
1,11,94
2,11,94
2,11,94
3,11,95
2,10,95
2,10,95
2,11,95
2,11,96
2,11,95
2,11,95
2,11,95
2,11,95
2,12,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,95
2,11,95
2,11,94
2,11,94
3,11,94
3,11,94
3,11,95
3,11,95
3,11,95
2,12,95
2,12,95
2,12,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,95
2,11,95
2,11,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,95
2,11,95
3,11,95
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,93
4,12,92
2,11,96
3,11,95
3,11,95
3,11,95
3,11,95
3,11,95
3,11,95
3,11,95
3,12,95
3,12,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,95
2,11,96
2,11,96
2,11,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,95
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,96
2,11,96
2,11,96
3,11,95
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
4,12,94
4,12,93
4,12,93
4,12,92
4,12,92
2,11,96
2,11,96
2,11,96
2,11,96
2,11,95
2,11,95
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
3,11,94
2,11,94
2,11,94
2,11,94
2,11,94
2,11,95
2,11,95
2,11,95
2,11,96
2,11,96
2,11,96
2,11,97
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
2,11,96
2,12,96
2,12,96
2,11,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
3,11,96
3,11,95
3,11,95
3,11,94
3,11,94
3,12,94
3,12,94
4,12,94
4,12,94
4,12,93
4,12,93
4,12,92
4,12,91
4,12,90
2,11,98
2,11,97
2,11,97
2,11,97
2,11,96
2,11,96
2,11,95
2,11,95
2,11,93
2,11,92
2,11,93
3,11,93
3,11,94
3,11,94
3,11,94
3,11,94
2,10,94
2,10,94
2,10,94
2,11,94
2,11,94
2,11,95
2,11,96
2,11,96
2,11,97
2,11,97
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,11,96
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,95
1,11,96
1,11,96
2,11,96
2,11,96
2,11,97
2,11,97
2,11,97
2,11,97
2,11,97
2,11,97
2,11,96
2,11,96
3,11,96
3,11,96
3,11,96
3,11,96
3,11,96
3,12,96
3,12,95
3,12,95
4,12,95
4,12,93
4,12,93
3,12,92
3,12,91
3,12,91
3,12,90
4,12,90
2,11,98
2,11,98
2,10,98
2,10,97
2,10,97
2,11,96
2,11,95
2,11,94
1,11,93
1,11,91
1,11,91
2,11,91
2,11,91
2,11,92
2,11,93
2,11,93
3,11,94
3,11,94
2,10,94
2,10,94
2,10,94
3,10,94
3,11,95
3,11,95
3,11,95
2,11,96
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,98
2,12,97
2,12,96
2,11,96
2,11,96
2,11,96
1,11,95
1,11,96
2,11,96
2,11,96
2,11,96
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,97
3,11,96
3,11,96
3,11,96
2,11,96
2,12,96
3,12,96
3,12,96
3,12,95
3,12,95
3,12,94
3,12,93
3,12,92
3,11,91
3,11,91
3,12,91
4,12,91
4,12,91
2,11,96
2,11,98
2,11,98
2,11,98
3,11,98
3,10,98
2,10,98
2,10,96
2,11,95
2,11,94
2,11,93
2,11,91
1,11,90
1,11,91
2,10,91
2,10,91
2,11,92
2,11,93
2,11,93
2,11,94
2,11,94
2,10,94
2,10,94
2,10,94
2,10,94
2,11,95
3,11,95
3,11,96
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,98
2,12,98
2,12,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,96
2,11,96
2,11,95
2,11,95
2,12,95
2,12,94
2,11,93
3,11,92
3,11,92
3,12,91
4,12,91
4,12,91
5,12,91
5,12,91
2,12,96
2,12,96
2,11,96
3,11,98
4,11,98
4,11,98
3,11,98
3,10,98
2,10,96
2,10,95
2,11,93
2,11,93
2,11,91
2,11,90
1,11,90
1,10,90
2,10,91
2,10,92
2,10,93
2,11,93
2,11,93
2,11,94
2,11,94
2,11,94
2,11,94
2,11,95
2,11,95
2,11,95
2,11,96
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,99
2,11,98
2,11,98
3,12,98
3,12,98
3,12,98
3,12,99
2,12,98
2,12,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,99
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
